Node,Parent
522030_Galley_deck_covering,522_INTERNAL_DECK_TOP_COVERING_LINOLEUM_TILES_PARQUET_ETC
522040_Cabin_deck_covering,522_INTERNAL_DECK_TOP_COVERING_LINOLEUM_TILES_PARQUET_ETC
522050_Wheel_house_deck_covering,522_INTERNAL_DECK_TOP_COVERING_LINOLEUM_TILES_PARQUET_ETC
522060_Control_room_deck_covering,522_INTERNAL_DECK_TOP_COVERING_LINOLEUM_TILES_PARQUET_ETC
522070_Wet_room_deck_covering,522_INTERNAL_DECK_TOP_COVERING_LINOLEUM_TILES_PARQUET_ETC
523_INTERNAL_GRATING_and_WOOD_DECKS,52_INTERNAL_DECK_COVERING_LADDERS_STEPS_RAILING
523001_Grating,523_INTERNAL_GRATING_and_WOOD_DECKS
524_LOOSE_FLOOR_PLATES_PLATFORMS_STEPS_and_LADDERS_IN_ACCOMMOD,52_INTERNAL_DECK_COVERING_LADDERS_STEPS_RAILING
524001_Steps_w_railing,524_LOOSE_FLOOR_PLATES_PLATFORMS_STEPS_and_LADDERS_IN_ACCOMMOD
524006_Ladders_w_railing,524_LOOSE_FLOOR_PLATES_PLATFORMS_STEPS_and_LADDERS_IN_ACCOMMOD
524011_Platforms_w_railing,524_LOOSE_FLOOR_PLATES_PLATFORMS_STEPS_and_LADDERS_IN_ACCOMMOD
524020_Computer_flooring,524_LOOSE_FLOOR_PLATES_PLATFORMS_STEPS_and_LADDERS_IN_ACCOMMOD
525_LOOSE_FLOOR_PLATES_PLATFORMS_and_LADDERS_IN_ENG_and_PUMP_ROOMS,52_INTERNAL_DECK_COVERING_LADDERS_STEPS_RAILING
525001_Steps_w_railing,525_LOOSE_FLOOR_PLATES_PLATFORMS_and_LADDERS_IN_ENG_and_PUMP_ROOMS
525006_Ladders_w_railing,525_LOOSE_FLOOR_PLATES_PLATFORMS_and_LADDERS_IN_ENG_and_PUMP_ROOMS
525011_Platforms_w_railing,525_LOOSE_FLOOR_PLATES_PLATFORMS_and_LADDERS_IN_ENG_and_PUMP_ROOMS
526_LADDERS_PLATFORMS_and_RAILING_IN_BALLAST_and_FUEL_TANKS,52_INTERNAL_DECK_COVERING_LADDERS_STEPS_RAILING
526001_Steps_w_railing,526_LADDERS_PLATFORMS_and_RAILING_IN_BALLAST_and_FUEL_TANKS
526006_Ladders_w_railing,526_LADDERS_PLATFORMS_and_RAILING_IN_BALLAST_and_FUEL_TANKS
526011_Platforms_w_railing,526_LADDERS_PLATFORMS_and_RAILING_IN_BALLAST_and_FUEL_TANKS
527_PLATFORMS_LADDERS_and_RAILING_IN_CARGO_TANKS,52_INTERNAL_DECK_COVERING_LADDERS_STEPS_RAILING
527001_Steps_w_railing,527_PLATFORMS_LADDERS_and_RAILING_IN_CARGO_TANKS
527006_Ladders_w_railing,527_PLATFORMS_LADDERS_and_RAILING_IN_CARGO_TANKS
527011_Platforms_w_railing,527_PLATFORMS_LADDERS_and_RAILING_IN_CARGO_TANKS
528_PLATFORMS_LADDERS_and_RAILING_IN_CARGO_HOLDS,52_INTERNAL_DECK_COVERING_LADDERS_STEPS_RAILING
528001_Steps_w_railing,528_PLATFORMS_LADDERS_and_RAILING_IN_CARGO_HOLDS
528006_Ladders_w_railing,528_PLATFORMS_LADDERS_and_RAILING_IN_CARGO_HOLDS
528011_Platforms_w_railing,528_PLATFORMS_LADDERS_and_RAILING_IN_CARGO_HOLDS
53_EXT_DECK_COVERING_LADDERS_STEPS_FORE_and_AFT_GANGWAY,5_EQUIPMENT_FOR_CREW_AND_PASSENGERS
531_EXTERNAL_DECK_COVERING,53_EXT_DECK_COVERING_LADDERS_STEPS_FORE_and_AFT_GANGWAY
532_EXTERNAL_WOOD_DECKS,53_EXT_DECK_COVERING_LADDERS_STEPS_FORE_and_AFT_GANGWAY
532001_Wood_decks,532_EXTERNAL_WOOD_DECKS
532002_Wood_deck_boundary_bars,532_EXTERNAL_WOOD_DECKS
533_HANDRAILS_RAILING_RAIL_GATES,53_EXT_DECK_COVERING_LADDERS_STEPS_FORE_and_AFT_GANGWAY
533001_Handrails,533_HANDRAILS_RAILING_RAIL_GATES
533005_Toprails,533_HANDRAILS_RAILING_RAIL_GATES
533010_Railgates,533_HANDRAILS_RAILING_RAIL_GATES
534_EXTERNAL_PLATFORMS_STEPS_LADDERS_and_GRATING_W_EQUIPMENT,53_EXT_DECK_COVERING_LADDERS_STEPS_FORE_and_AFT_GANGWAY
534001_Steps,534_EXTERNAL_PLATFORMS_STEPS_LADDERS_and_GRATING_W_EQUIPMENT
534006_Ladders,534_EXTERNAL_PLATFORMS_STEPS_LADDERS_and_GRATING_W_EQUIPMENT
534011_Platforms,534_EXTERNAL_PLATFORMS_STEPS_LADDERS_and_GRATING_W_EQUIPMENT
534016_Grating,534_EXTERNAL_PLATFORMS_STEPS_LADDERS_and_GRATING_W_EQUIPMENT
535_FORE_and_AFT_GANGWAYS_W_EQUIPMENT,53_EXT_DECK_COVERING_LADDERS_STEPS_FORE_and_AFT_GANGWAY
535001_Fore_and_aft_gangways_w_railing,535_FORE_and_AFT_GANGWAYS_W_EQUIPMENT
535005_Steps_w_railing,535_FORE_and_AFT_GANGWAYS_W_EQUIPMENT
535006_Ladders_w_railing,535_FORE_and_AFT_GANGWAYS_W_EQUIPMENT
535011_Platforms_w_railing,535_FORE_and_AFT_GANGWAYS_W_EQUIPMENT
536_AWNINGS_W_EQUIPMENT,53_EXT_DECK_COVERING_LADDERS_STEPS_FORE_and_AFT_GANGWAY
537_DECK_TABLES_and_CHAIRS_SWIMMING_POOLS,53_EXT_DECK_COVERING_LADDERS_STEPS_FORE_and_AFT_GANGWAY
537001_Deck_tables,537_DECK_TABLES_and_CHAIRS_SWIMMING_POOLS
537005_Deck_chairs,537_DECK_TABLES_and_CHAIRS_SWIMMING_POOLS
537010_Parasols,537_DECK_TABLES_and_CHAIRS_SWIMMING_POOLS
537015_Swimming_pools,537_DECK_TABLES_and_CHAIRS_SWIMMING_POOLS
537020_Mud_vacuum_cleaners,537_DECK_TABLES_and_CHAIRS_SWIMMING_POOLS
54_FURNITURE_INVENTORY_ENTERTAINMENT_EQUIPMENT,5_EQUIPMENT_FOR_CREW_AND_PASSENGERS
541_FURNITURE_FOR_CREW_STANDARD_FURNITURE,54_FURNITURE_INVENTORY_ENTERTAINMENT_EQUIPMENT
541001_Buffets,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541006_Chests_of_drawers,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541011_Tables,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541018_Chairs,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541025_Writing_desks,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541028_Beds,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541030_Pelmets,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541035_Sofas,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541040_Bedside_tables,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541041_Spectacle_shelves,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541042_Wardrobes,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541045_Dressing_tables,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541048_Bathroom_shelves_lockers,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541050_Book_shelves,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541052_Cloakroom_shelves,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541055_Refrigerators,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541058_Bar_lockers,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541060_Bar_counters,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541065_Bar_stools,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
541070_Messroom_furniture,541_FURNITURE_FOR_CREW_STANDARD_FURNITURE
542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR,54_FURNITURE_INVENTORY_ENTERTAINMENT_EQUIPMENT
542001_Writing_desks,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542005_Counters,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542010_Office_shelves,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542015_Chart_tables,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542018_Chart_racks,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542020_Flag_lockers_racks,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542022_Tables,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542025_Chairs,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542030_Shelves_racks,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542035_Typewriters,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542040_Calculators,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542045_Cash_registers,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542050_Safes,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542055_Filing_cabinets,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
542060_Key_lockers,542_OFFICE_EQUIP_and_SPEC_FURNITURE_IN_WHEELH_CHART_and_RADIOR
543_BEDCLOTH_MATTRESSES,54_FURNITURE_INVENTORY_ENTERTAINMENT_EQUIPMENT
543001_Mattresses,543_BEDCLOTH_MATTRESSES
543005_Eiderdowns,543_BEDCLOTH_MATTRESSES
543010_Pillows,543_BEDCLOTH_MATTRESSES
543015_Blankets_quilts,543_BEDCLOTH_MATTRESSES
543020_Bedspreads,543_BEDCLOTH_MATTRESSES
543023_Sheets,543_BEDCLOTH_MATTRESSES
543025_Drawsheets,543_BEDCLOTH_MATTRESSES
543027_Eiderdown_covers,543_BEDCLOTH_MATTRESSES
543032_Pillow_covers,543_BEDCLOTH_MATTRESSES
544_CURTAINS_CARPETS,54_FURNITURE_INVENTORY_ENTERTAINMENT_EQUIPMENT
544001_Curtains,544_CURTAINS_CARPETS
544008_Portieres,544_CURTAINS_CARPETS
544010_Carpets,544_CURTAINS_CARPETS
545_DECORATIONS_FIGUREHEADS,54_FURNITURE_INVENTORY_ENTERTAINMENT_EQUIPMENT
545001_Flower_arrangement,545_DECORATIONS_FIGUREHEADS
545003_Paintings_w_frame,545_DECORATIONS_FIGUREHEADS
545010_Reproductions_w_frame,545_DECORATIONS_FIGUREHEADS
545015_Photographs_w_frame,545_DECORATIONS_FIGUREHEADS
545025_Sculptures,545_DECORATIONS_FIGUREHEADS
545030_Knick-knacks_figures,545_DECORATIONS_FIGUREHEADS
545040_Wall_tapestries,545_DECORATIONS_FIGUREHEADS
545045_Table_runners,545_DECORATIONS_FIGUREHEADS
545050_Figureheads,545_DECORATIONS_FIGUREHEADS
546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT,54_FURNITURE_INVENTORY_ENTERTAINMENT_EQUIPMENT
546001_Trim_apparatus,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546002_Ergometer_bikes,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546003_Rowing_apparatus,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546004_Strength_training_apparatus,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546005_Finnish_bath_stoves,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546007_Finnish_bath_heating_coils,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546009_Dark_room_equipment,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546015_Books,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546025_Film_projectors,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546027_Slide_projectors,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546029_Movie_screens,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546031_Television_sets,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546032_Video_players,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546033_Record_players,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546034_CD_players,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546035_Sound_amplifiers,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546037_Tape_recorders,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546039_Radios,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546041_Loud_speakers,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546043_Games,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546045_Gambling_machines,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546050_Radio_TV_antenna_entertainment,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546052_TV_antenna,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
546054_Radio_antenna,546_HOBBY_SPORTS_and_ENTERTAINMENT_EQUIPMENT
547_INVENTORY_SMALLER_ITEMS,54_FURNITURE_INVENTORY_ENTERTAINMENT_EQUIPMENT
547001_Mirrors,547_INVENTORY_SMALLER_ITEMS
547005_Towel_automats,547_INVENTORY_SMALLER_ITEMS
547010_Waste_paper_baskets,547_INVENTORY_SMALLER_ITEMS
547015_Ashtrays,547_INVENTORY_SMALLER_ITEMS
548_FURNITURE_FOR_PASSENGERS,54_FURNITURE_INVENTORY_ENTERTAINMENT_EQUIPMENT
548001_Buffets,548_FURNITURE_FOR_PASSENGERS
548006_Chests_of_drawers,548_FURNITURE_FOR_PASSENGERS
548011_Tables,548_FURNITURE_FOR_PASSENGERS
548018_Chairs,548_FURNITURE_FOR_PASSENGERS
548025_Writing_desks,548_FURNITURE_FOR_PASSENGERS
548028_Beds,548_FURNITURE_FOR_PASSENGERS
548035_Sofas,548_FURNITURE_FOR_PASSENGERS
548040_Bedside_tables,548_FURNITURE_FOR_PASSENGERS
548042_Wardrobes,548_FURNITURE_FOR_PASSENGERS
548045_Dressing_tables,548_FURNITURE_FOR_PASSENGERS
548048_Bathroom_shelves_lockers,548_FURNITURE_FOR_PASSENGERS
548050_Bookshelves,548_FURNITURE_FOR_PASSENGERS
548052_Cloakroom_shelves,548_FURNITURE_FOR_PASSENGERS
548055_Refrigerators,548_FURNITURE_FOR_PASSENGERS
548058_Bar_lockers,548_FURNITURE_FOR_PASSENGERS
548060_Bar_counters,548_FURNITURE_FOR_PASSENGERS
548065_Bar_stools,548_FURNITURE_FOR_PASSENGERS
55_GALLEY_PANTRY_EQUIP_PROVISION_PLANTS_LAUNDRY_IRONING_EQU,5_EQUIPMENT_FOR_CREW_AND_PASSENGERS
551_GALLEY_MACHINERY,55_GALLEY_PANTRY_EQUIP_PROVISION_PLANTS_LAUNDRY_IRONING_EQU
551001_Ranges,551_GALLEY_MACHINERY
551002_Tilting_fryingpans,551_GALLEY_MACHINERY
551005_Hot_plates,551_GALLEY_MACHINERY
551010_Convection_ovens,551_GALLEY_MACHINERY
551012_Grills,551_GALLEY_MACHINERY
551015_Baking_ovens,551_GALLEY_MACHINERY
551016_Microwave_ovens,551_GALLEY_MACHINERY
551017_Deep_fat_fryers,551_GALLEY_MACHINERY
551020_Boilers,551_GALLEY_MACHINERY
551025_Proving_ovens,551_GALLEY_MACHINERY
551028_Mixers,551_GALLEY_MACHINERY
551030_Mills,551_GALLEY_MACHINERY
551032_Cutters,551_GALLEY_MACHINERY
551034_Kneading_machines,551_GALLEY_MACHINERY
551036_Slicing_machines,551_GALLEY_MACHINERY
551038_Potato_peeling_machines,551_GALLEY_MACHINERY
551040_Rubbish_mills,551_GALLEY_MACHINERY
551041_Refuse_compression_units,551_GALLEY_MACHINERY
551042_Milk_machines,551_GALLEY_MACHINERY
551043_Juice_dispensers,551_GALLEY_MACHINERY
551044_Coffeemakers,551_GALLEY_MACHINERY
551045_Espresso_machines,551_GALLEY_MACHINERY
551046_Refrigerators,551_GALLEY_MACHINERY
551047_Chocolate_automats,551_GALLEY_MACHINERY
551048_Ice_cubers,551_GALLEY_MACHINERY
551050_Deep_freezers,551_GALLEY_MACHINERY
551055_Heating_cupboards,551_GALLEY_MACHINERY
551056_Warming_baths,551_GALLEY_MACHINERY
551057_Sausage_warmers,551_GALLEY_MACHINERY
551060_Dishwashing_machines,551_GALLEY_MACHINERY
552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING,55_GALLEY_PANTRY_EQUIP_PROVISION_PLANTS_LAUNDRY_IRONING_EQU
552001_Galley_outfitting_complete,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552002_Workbenches,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552005_Dishwashing_benches,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552010_Soaking_thawing_sinks,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552015_Shelves_racks,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552020_Cupboards,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552025_Serving_trolleys,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552030_Serving_counters,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552032_Serving_windows,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552035_Steam_hoods,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552040_Cooking_frying_equipment,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552045_Cutlery,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
552050_Linen,552_GALLEY_PANTRY_EQUIPMENT_FOR_PREPARATION_and_SERVING
553_CAFETERIA_PLANT_W_EQUIPMENT,55_GALLEY_PANTRY_EQUIP_PROVISION_PLANTS_LAUNDRY_IRONING_EQU
553001_Cafeteria_counters_complete,553_CAFETERIA_PLANT_W_EQUIPMENT
553003_Cafeteria_counters,553_CAFETERIA_PLANT_W_EQUIPMENT
553005_Cooling_aggregates,553_CAFETERIA_PLANT_W_EQUIPMENT
553007_Cooling_water_pumps,553_CAFETERIA_PLANT_W_EQUIPMENT
553009_Heating_units,553_CAFETERIA_PLANT_W_EQUIPMENT
553011_Food_containers_trays,553_CAFETERIA_PLANT_W_EQUIPMENT
553042_Milk_machines,553_CAFETERIA_PLANT_W_EQUIPMENT
553043_Juice_dispensers_coolers,553_CAFETERIA_PLANT_W_EQUIPMENT
553044_Coffeemakers,553_CAFETERIA_PLANT_W_EQUIPMENT
553046_Refrigerators,553_CAFETERIA_PLANT_W_EQUIPMENT
553048_Ice_cubers,553_CAFETERIA_PLANT_W_EQUIPMENT
553055_Heating_cupboards,553_CAFETERIA_PLANT_W_EQUIPMENT
553372_Toasters,553_CAFETERIA_PLANT_W_EQUIPMENT
554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS,55_GALLEY_PANTRY_EQUIP_PROVISION_PLANTS_LAUNDRY_IRONING_EQU
554001_Provision_cooling_compressor_aggregates,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554003_Compressors_w_drive_unit,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554005_Condensers,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554007_Liquid_receivers,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554011_Oil_separators,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554013_Evaporators,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554015_Circulating_pumps,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554017_Local_control_panels,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554019_Valve_boards,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554022_Temperature_control_central,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554026_Humidity_control_central,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554030_Poison_control_central,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554035_Cooling_batteries_complete,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554038_Cooling_elements,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554040_Air_circulating_fans,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554042_Freezing_batteries_complete,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554045_Freezing_elements,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554048_Air_circulating_fans,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
554060_Compressor_aggregate_cooling_water_pumps,554_FREEZING_REFRIGERATING_SYSTEMS_FOR_PROVISIONS
555_INSULATION_LINING_and_BATTENING_IN_PROV_ROOMS_DOORS_and_PORTS,55_GALLEY_PANTRY_EQUIP_PROVISION_PLANTS_LAUNDRY_IRONING_EQU
555001_Insulated_doors_complete,555_INSULATION_LINING_and_BATTENING_IN_PROV_ROOMS_DOORS_and_PORTS
555010_Insulated_ports_complete,555_INSULATION_LINING_and_BATTENING_IN_PROV_ROOMS_DOORS_and_PORTS
555020_Provision_containers,555_INSULATION_LINING_and_BATTENING_IN_PROV_ROOMS_DOORS_and_PORTS
556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS,55_GALLEY_PANTRY_EQUIP_PROVISION_PLANTS_LAUNDRY_IRONING_EQU
556001_Partition_bulkheads,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
556005_Meat_brackets,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
556008_Meat_chopping_blocks,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
556010_Meat_axes,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
556012_Meat_saws,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
556015_Work_benches,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
556020_Bins_trays,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
556025_Ribs,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
556030_Shelves_racks,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
556035_Gratings,556_WALLS_BINS_SHELVES_RACKS_GRATING_and_INVENT_IN_PROVROOMS
557_INSULATION_DRYING_SYSTEMS_FOR_PROVISION_ROOMS,55_GALLEY_PANTRY_EQUIP_PROVISION_PLANTS_LAUNDRY_IRONING_EQU
557001_Fans_w_drive_unit,557_INSULATION_DRYING_SYSTEMS_FOR_PROVISION_ROOMS
557005_Dehydrators,557_INSULATION_DRYING_SYSTEMS_FOR_PROVISION_ROOMS
557010_Air_filters,557_INSULATION_DRYING_SYSTEMS_FOR_PROVISION_ROOMS
558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT,55_GALLEY_PANTRY_EQUIP_PROVISION_PLANTS_LAUNDRY_IRONING_EQU
558001_Work_clothing_washing_machines,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558002_Private_clothing_washing_machines,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558004_Hydro_extractors,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558007_Drying_tumblers,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558010_Hot_mangles,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558013_Cold_mangles,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558016_Presses,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558018_Irons,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558021_Ironing_machines,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558024_Sewing_machines,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558030_Working_tables,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558033_Benches,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558036_Laundry_sinks,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558039_Ironing_boards,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558042_Sewing_tables,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558045_Drying_cabinets,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558048_Starch_containers,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558051_Shelves_racks,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
558054_Lockers,558_LAUNDRY_IRONING_and_DRYING_EQUIPMENT
56_TRANSPORT_EQUIPMENT_FOR_CREW_PASSENGERS_and_PROVISIONS,5_EQUIPMENT_FOR_CREW_AND_PASSENGERS
561_PERSONNEL_LIFTS_ESCALATORS,56_TRANSPORT_EQUIPMENT_FOR_CREW_PASSENGERS_and_PROVISIONS
561001_Personnel_elevators_complete,561_PERSONNEL_LIFTS_ESCALATORS
561004_Elevator_cabins,561_PERSONNEL_LIFTS_ESCALATORS
561007_Elevator_machinery,561_PERSONNEL_LIFTS_ESCALATORS
561010_Elevator_doors,561_PERSONNEL_LIFTS_ESCALATORS
561013_Elevator_operating_panels,561_PERSONNEL_LIFTS_ESCALATORS
561025_Escalators_complete,561_PERSONNEL_LIFTS_ESCALATORS
561028_Escalators,561_PERSONNEL_LIFTS_ESCALATORS
561031_Escalator_machinery,561_PERSONNEL_LIFTS_ESCALATORS
561034_Escalator_operating_panels,561_PERSONNEL_LIFTS_ESCALATORS
562_FOOD_and_LINEN_LIFTS,56_TRANSPORT_EQUIPMENT_FOR_CREW_PASSENGERS_and_PROVISIONS
562001_Freight_elevators_complete,562_FOOD_and_LINEN_LIFTS
562004_Elevator_cabins,562_FOOD_and_LINEN_LIFTS
562007_Elevator_machinery,562_FOOD_and_LINEN_LIFTS
562010_Elevator_doors,562_FOOD_and_LINEN_LIFTS
562013_Separate_elevator_shafts,562_FOOD_and_LINEN_LIFTS
562016_Elevator_operating_panels,562_FOOD_and_LINEN_LIFTS
563_PROVISION_CRANES_and_DERRICKS,56_TRANSPORT_EQUIPMENT_FOR_CREW_PASSENGERS_and_PROVISIONS
563001_Provision_cranes_complete,563_PROVISION_CRANES_and_DERRICKS
563010_Provision_derrick_posts,563_PROVISION_CRANES_and_DERRICKS
563012_Provision_derrick_booms,563_PROVISION_CRANES_and_DERRICKS
563015_Provision_winches,563_PROVISION_CRANES_and_DERRICKS
